lat,lng,gps_time_ms,altitude,speed,horizontal_accuracy,vertical_accuracy,driver_status,battery_level,type
46.1993626,6.157317,1452801842279,0.0,0.0,6.417,6.417,open,0.92,impression
46.2000657,6.1583119,1452801854156,435.0,6.5782824,3.0,3.0,open,0.92,lifecycle
46.2001775,6.1585455,1452801887126,440.0,0.0,3.9,3.9,open,0.92,lifecycle
46.2001775,6.1585455,1452801887126,440.0,0.0,3.9,3.9,open,0.92,impression
46.2018066,6.1615305,1452801949124,430.0,6.160982,4.0,4.0,open,0.92,impression
46.2033558,6.1605348,1452802007122,427.0,4.9206505,4.0,4.0,open,0.92,impression
46.2038947,6.1616327,1452802034130,421.0,0.0,5.0,5.0,open,0.92,lifecycle
46.204164,6.1621408,1452802052128,420.0,4.509335,3.0,3.0,open,0.92,lifecycle
46.2042374,6.1623039,1452802055120,419.0,5.113169,4.0,4.0,open,0.92,impression
46.2042374,6.1623039,1452802055120,419.0,5.113169,4.0,4.0,open,0.92,lifecycle
46.2045922,6.1622445,1452802086111,423.0,4.417658,3.0,3.0,open,0.92,lifecycle
46.2046508,6.1621501,1452802088121,423.0,4.890654,3.0,3.0,open,0.92,impression
46.2047028,6.1594975,1452802149132,424.0,6.0460315,4.0,4.0,open,0.92,impression
46.204893,6.1587088,1452802184113,417.0,3.2005625,5.0,5.0,open,0.92,lifecycle
46.2046171,6.1585589,1452802782123,428.0,0.0,10.0,10.0,open,0.92,impression
46.2046176,6.1585589,1452802786114,428.0,0.0,10.0,10.0,open,0.92,tap
46.2046385,6.158568,1452803042145,431.0,0.0,10.0,10.0,open,0.92,lifecycle
46.2046386,6.158568,1452803045120,431.0,0.0,10.0,10.0,open,0.92,impression
46.2046386,6.158568,1452803045120,431.0,0.0,10.0,10.0,open,0.92,tap
46.2046389,6.158568,1452803049104,431.0,0.0,11.0,11.0,open,0.92,impression
46.204639,6.158568,1452803051125,431.0,0.0,11.0,11.0,open,0.92,tap
46.204639,6.158568,1452803051125,431.0,0.0,11.0,11.0,open,0.92,impression
46.2046393,6.1585681,1452803057102,431.0,0.0,11.0,11.0,open,0.92,tap
46.2046393,6.1585681,1452803057102,431.0,0.0,11.0,11.0,open,0.92,impression
46.2046395,6.1585685,1452803067130,431.0,0.0,11.0,11.0,open,0.92,tap
46.2046395,6.1585685,1452803067130,431.0,0.0,11.0,11.0,open,0.92,impression
46.2046396,6.1585686,1452803070144,431.0,0.0,11.0,11.0,open,0.92,impression
46.2046397,6.1585687,1452803072152,431.0,0.0,11.0,11.0,open,0.92,lifecycle
46.2046401,6.1585687,1452803090097,431.0,0.0,14.0,14.0,open,0.92,lifecycle
46.2046401,6.1585687,1452803090097,431.0,0.0,14.0,14.0,open,0.92,impression
46.2046401,6.1585689,1452803097115,431.0,0.0,16.0,16.0,open,0.92,lifecycle
46.2046415,6.1585695,1452803177093,432.0,0.0,11.0,11.0,open,0.92,lifecycle
46.2046415,6.1585695,1452803177093,432.0,0.0,11.0,11.0,open,0.92,impression
46.2049562,6.1565939,1452803239120,423.0,8.610836,3.9,3.9,open,0.92,impression
46.2035266,6.1535,1452803299097,427.0,0.0,7.0,7.0,open,0.92,impression
46.2063898,6.1482056,1452803357126,423.0,7.510007,3.9,3.9,open,0.92,impression
46.2076788,6.1465626,1452803419093,425.0,2.9298465,4.0,4.0,open,0.92,impression
46.2081843,6.1469169,1452803477130,423.0,6.3601255,3.9,3.9,open,0.92,impression
46.2091574,6.1479922,1452803535129,422.0,5.11,3.9,3.9,open,0.92,impression
46.2093092,6.1478426,1452803593130,421.0,0.0,4.0,4.0,accepted,0.92,impression
46.209346,6.1477773,1452803597098,421.0,3.4973848,3.9,3.9,accepted,0.92,impression
46.209346,6.1477773,1452803597098,421.0,3.4973848,3.9,3.9,accepted,0.92,tap
46.2094271,6.1475408,1452803601099,421.0,5.101186,4.0,4.0,accepted,0.92,impression
46.2094271,6.1475408,1452803601099,421.0,5.101186,4.0,4.0,accepted,0.92,tap
46.2094876,6.1472662,1452803605101,423.0,5.0100102,4.0,4.0,accepted,0.92,lifecycle
46.2094876,6.1472662,1452803605101,423.0,5.0100102,4.0,4.0,accepted,0.92,impression
46.2083387,6.1440705,1452803681106,437.0,0.0,6.0,6.0,accepted,0.92,lifecycle
46.2083387,6.1440705,1452803681106,437.0,0.0,6.0,6.0,accepted,0.92,tap
46.2083387,6.1440705,1452803681106,437.0,0.0,6.0,6.0,accepted,0.92,impression
46.2083428,6.1440783,1452803687094,440.0,0.0,11.0,11.0,arrived,0.92,lifecycle
46.2083428,6.1440783,1452803687094,440.0,0.0,11.0,11.0,arrived,0.92,impression
46.2072403,6.1433732,1452803767104,439.0,1.8416568,7.0,7.0,arrived,0.92,lifecycle
46.2071104,6.1431974,1452803823119,447.0,0.0,12.0,12.0,arrived,0.92,lifecycle
46.2071104,6.1431974,1452803823119,447.0,0.0,12.0,12.0,arrived,0.92,impression
46.2071079,6.1431957,1452803869140,447.0,0.0,10.0,10.0,arrived,0.92,tap
46.2071079,6.1431957,1452803869140,447.0,0.0,10.0,10.0,arrived,0.92,lifecycle
46.2071079,6.1431957,1452803869140,447.0,0.0,10.0,10.0,arrived,0.92,impression
46.2071044,6.1431939,1452803905114,448.0,0.0,10.0,10.0,on_trip,0.92,tap
46.2071044,6.1431939,1452803905114,448.0,0.0,10.0,10.0,on_trip,0.92,impression
46.2071046,6.1431941,1452803915119,448.0,0.0,10.0,10.0,on_trip,0.92,tap
46.2071046,6.1431941,1452803915119,448.0,0.0,10.0,10.0,on_trip,0.92,impression
46.2071046,6.1431941,1452803915119,448.0,0.0,10.0,10.0,on_trip,0.92,lifecycle
46.1908534,6.1366377,1452804413110,429.0,0.0,6.0,6.0,on_trip,0.92,tap
46.1908534,6.1366377,1452804413110,429.0,0.0,6.0,6.0,on_trip,0.92,lifecycle
46.1908554,6.1366364,1452804416091,429.0,0.0,7.0,7.0,on_trip,0.92,impression
46.1908558,6.1366413,1452804418099,428.0,0.0,7.0,7.0,on_trip,0.92,impression
46.1908326,6.136636,1452804440128,426.0,0.0,9.0,9.0,on_trip,0.92,tap
46.1908326,6.136636,1452804440128,426.0,0.0,9.0,9.0,on_trip,0.92,impression
46.1908326,6.136636,1452804440128,426.0,0.0,9.0,9.0,open,0.92,impression
46.1908329,6.1366358,1452804443082,426.0,0.0,8.0,8.0,open,0.92,tap
46.1908329,6.1366357,1452804445091,426.0,0.0,10.0,10.0,open,0.92,impression
46.1908326,6.1366362,1452804457120,427.0,0.0,13.0,13.0,open,0.92,tap
46.1908326,6.1366362,1452804457120,427.0,0.0,13.0,13.0,open,0.92,impression
46.1908324,6.1366362,1452804460091,427.0,0.0,11.0,11.0,open,0.92,impression
46.1908323,6.1366362,1452804462108,427.0,0.0,11.0,11.0,open,0.92,tap
46.1908321,6.1366361,1452804465119,427.0,0.0,10.0,10.0,open,0.92,impression
46.1908316,6.1366361,1452804472110,427.0,0.0,12.0,12.0,open,0.92,tap
46.1908314,6.1366361,1452804475091,427.0,0.0,11.0,11.0,open,0.92,impression
46.19083,6.1366355,1452804496124,427.0,0.0,18.0,18.0,open,0.92,lifecycle
46.1908297,6.1366361,1452804526109,427.0,0.0,8.0,8.0,open,0.92,lifecycle
46.1908299,6.1366362,1452804528114,427.0,0.0,7.0,7.0,open,0.92,tap
46.1908298,6.136636,1452804530121,428.0,0.0,6.0,6.0,open,0.92,impression
46.1908292,6.1366358,1452804545116,428.0,0.0,8.0,8.0,open,0.92,tap
46.1908289,6.1366356,1452804548113,428.0,0.0,7.0,7.0,open,0.92,tap
46.1908273,6.1366354,1452804569125,428.0,0.0,5.0,5.0,open,0.92,tap
46.1908259,6.1366342,1452804578130,428.0,0.0,4.0,4.0,open,0.92,tap
46.1908259,6.1366342,1452804578130,428.0,0.0,4.0,4.0,open,0.92,impression
46.1908256,6.1366341,1452804581101,428.0,0.0,4.0,4.0,open,0.92,impression
46.1908256,6.1366341,1452804581101,428.0,0.0,4.0,4.0,open,0.92,tap
46.1908252,6.1366339,1452804584127,428.0,0.0,4.0,4.0,open,0.92,tap
46.1908252,6.1366339,1452804584127,428.0,0.0,4.0,4.0,open,0.92,impression
46.190825,6.1366339,1452804586110,428.0,0.0,10.0,10.0,open,0.92,impression
46.1908246,6.1366337,1452804591112,428.0,0.0,11.0,11.0,open,0.92,lifecycle
46.1905236,6.1368329,1452804688093,436.0,5.541065,5.0,5.0,open,0.92,lifecycle
46.1904362,6.1369234,1452804690094,436.0,5.614312,5.0,5.0,open,0.92,impression
46.1912799,6.1385708,1452804748124,439.0,6.640188,4.0,4.0,open,0.92,impression
46.192653,6.1386943,1452804809121,443.0,0.0,10.0,10.0,open,0.92,impression
46.1947599,6.1414202,1452804870116,432.0,0.0,4.0,4.0,open,0.92,impression
46.1969535,6.138052,1452804928122,429.0,3.8003287,3.9,3.9,open,0.92,impression
46.1969821,6.1396591,1452804989125,426.0,0.9914131,4.0,4.0,open,0.92,impression
46.1969377,6.1396233,1452805036093,423.0,0.0,9.0,9.0,open,0.92,tap
46.1969377,6.1396233,1452805036093,423.0,0.0,9.0,9.0,open,0.92,impression
46.1969378,6.1396231,1452805039097,423.0,0.0,9.0,9.0,open,0.92,impression
46.1969378,6.139623,1452805041122,423.0,0.0,9.0,9.0,open,0.92,lifecycle
46.1969382,6.1396236,1452805134088,423.0,0.0,11.0,11.0,open,0.92,lifecycle
46.1969382,6.1396233,1452805138112,423.0,0.0,13.0,13.0,dispatching,0.92,impression
46.1969383,6.1396227,1452805149089,424.0,0.0,17.0,17.0,dispatching,0.92,tap
46.1969383,6.1396227,1452805149089,424.0,0.0,17.0,17.0,accepted,0.92,impression
46.1969382,6.1396225,1452805154129,424.0,0.0,10.0,10.0,accepted,0.92,tap
46.1969382,6.1396225,1452805154129,424.0,0.0,10.0,10.0,accepted,0.92,impression
46.1969382,6.1396225,1452805154129,424.0,0.0,10.0,10.0,accepted,0.92,lifecycle
46.1977773,6.1420693,1452805344101,439.0,0.0,4.0,4.0,accepted,0.92,tap
46.1977773,6.1420693,1452805344101,439.0,0.0,4.0,4.0,accepted,0.92,lifecycle
46.1977773,6.1420693,1452805344101,439.0,0.0,4.0,4.0,accepted,0.92,impression
46.1977756,6.1420653,1452805347083,439.0,0.0,10.0,10.0,accepted,0.92,tap
46.1977756,6.1420653,1452805347083,439.0,0.0,10.0,10.0,accepted,0.92,impression
46.1977773,6.1420668,1452805349128,439.0,0.0,11.0,11.0,arrived,0.92,tap
46.1977773,6.1420668,1452805349128,439.0,0.0,11.0,11.0,arrived,0.92,impression
46.1977768,6.1420678,1452805352119,439.0,0.0,11.0,11.0,arrived,0.92,tap
46.1977767,6.1420675,1452805354820,0.0,0.0,19.342,19.342,arrived,0.92,impression
46.1977767,6.1420675,1452805354820,0.0,0.0,19.342,19.342,arrived,0.92,lifecycle
46.1977769,6.1420681,1452805372091,439.0,0.0,10.0,10.0,arrived,0.92,lifecycle
46.1977769,6.1420681,1452805372091,439.0,0.0,10.0,10.0,arrived,0.92,impression
46.1977772,6.1420679,1452805374841,0.0,0.0,19.868,19.868,arrived,0.92,impression
46.1977773,6.1420678,1452805379117,439.0,0.0,11.0,11.0,arrived,0.92,lifecycle
46.1977773,6.1420678,1452805379117,439.0,0.0,11.0,11.0,arrived,0.92,impression
46.1990043,6.1420031,1452805456512,0.0,0.0,11.462,11.462,arrived,0.92,tap
46.1990043,6.1420031,1452805456512,0.0,0.0,11.462,11.462,arrived,0.92,lifecycle
46.1990042,6.142003,1452805459092,424.0,0.0,7.0,7.0,arrived,0.92,impression
46.2000415,6.1426571,1452805758122,429.0,0.0,3.0,3.0,arrived,0.92,tap
46.2000415,6.1426571,1452805758122,429.0,0.0,3.0,3.0,arrived,0.92,impression
46.2000408,6.1426636,1452805761107,429.0,0.0,3.9,3.9,arrived,0.92,tap
46.2000408,6.1426636,1452805761107,429.0,0.0,3.9,3.9,arrived,0.92,impression
46.2000417,6.1426679,1452805764115,429.0,0.0,3.0,3.0,arrived,0.92,lifecycle
46.2000417,6.1426679,1452805764115,429.0,0.0,3.0,3.0,arrived,0.92,impression
46.2000424,6.14267,1452805782115,429.0,0.0,3.0,3.0,arrived,0.92,lifecycle
46.2000424,6.14267,1452805782115,429.0,0.0,3.0,3.0,arrived,0.92,impression
46.1983293,6.1431136,1452805868096,422.0,0.0,6.0,6.0,arrived,0.92,lifecycle
46.1983293,6.1431136,1452805868096,422.0,0.0,6.0,6.0,arrived,0.92,impression
46.1983293,6.1431134,1452805873110,422.0,0.0,5.0,5.0,arrived,0.92,lifecycle
46.1983329,6.1421763,1452805902119,428.0,4.8922997,4.0,4.0,arrived,0.92,tap
46.1983329,6.1421763,1452805902119,428.0,4.8922997,4.0,4.0,arrived,0.92,impression
46.1985203,6.1421786,1452805905117,429.0,7.283324,4.0,4.0,arrived,0.92,tap
46.1985203,6.1421786,1452805905117,429.0,7.283324,4.0,4.0,open,0.92,impression
46.1987104,6.1421709,1452805908091,430.0,7.170697,3.0,3.0,open,0.92,impression
46.1990209,6.1420925,1452805913118,431.0,7.6609397,7.0,7.0,open,0.92,tap
46.1990209,6.1420925,1452805913118,431.0,7.6609397,7.0,7.0,open,0.92,impression
46.1990766,6.1421087,1452805916103,431.0,2.0026233,5.0,5.0,open,0.92,impression
46.1990766,6.1421087,1452805916103,431.0,2.0026233,5.0,5.0,open,0.92,tap
46.1991044,6.1420778,1452805918103,432.0,1.0890363,6.0,6.0,open,0.92,impression
46.1990956,6.1420998,1452805930090,431.0,0.0,6.0,6.0,open,0.92,tap
46.1990956,6.1420998,1452805930090,431.0,0.0,6.0,6.0,open,0.92,impression
46.1998577,6.1413755,1452805992112,432.0,0.0,3.0,3.0,open,0.92,impression
46.1998737,6.1413649,1452806015088,433.0,0.8590692,4.0,4.0,open,0.92,lifecycle
46.199967,6.1403977,1452806028124,429.0,6.011872,3.0,3.0,open,0.92,lifecycle
46.1999558,6.1402199,1452806031084,426.0,4.1703,4.0,4.0,open,0.92,impression
46.1975776,6.1393732,1452806089111,426.0,10.620019,4.0,4.0,open,0.92,impression
46.1969283,6.1395886,1452806127097,435.0,0.0,4.0,4.0,open,0.92,tap
46.1969283,6.1395886,1452806127097,435.0,0.0,4.0,4.0,open,0.92,impression
46.1969316,6.1395904,1452806131103,434.0,0.0,5.0,5.0,open,0.92,tap
46.1969316,6.1395904,1452806131103,434.0,0.0,5.0,5.0,open,0.92,impression
46.1969327,6.139591,1452806191191,434.0,0.0,15.0,15.0,open,0.92,impression
46.1969335,6.13959,1452806229103,434.0,0.0,10.0,10.0,open,0.92,tap
46.1969335,6.13959,1452806229103,434.0,0.0,10.0,10.0,open,0.92,impression
46.1969336,6.1395899,1452806233086,434.0,0.0,10.0,10.0,open,0.92,impression
46.1969336,6.1395899,1452806233086,434.0,0.0,10.0,10.0,dispatching,0.92,lifecycle
46.1969347,6.1395899,1452806285079,435.0,0.0,11.0,11.0,dispatching,0.92,impression
46.1969347,6.1395899,1452806285079,435.0,0.0,11.0,11.0,dispatching,0.92,lifecycle
46.196935,6.13959,1452806293084,435.0,0.0,11.0,11.0,accepted,0.92,tap
46.196935,6.13959,1452806293084,435.0,0.0,11.0,11.0,accepted,0.92,impression
46.1969356,6.1395898,1452806299106,435.0,0.0,9.0,9.0,arrived,0.92,tap
46.1969356,6.1395898,1452806299106,435.0,0.0,9.0,9.0,arrived,0.92,impression
46.1969356,6.1395898,1452806299106,435.0,0.0,9.0,9.0,arrived,0.92,lifecycle
46.1978813,6.1389721,1452806396169,431.0,3.9125056,4.0,4.0,arrived,0.92,lifecycle
46.1979448,6.1390062,1452806399083,433.0,2.6740232,4.0,4.0,arrived,0.92,impression
46.1979148,6.1389891,1452806401087,431.0,0.0,3.9,3.9,arrived,0.92,lifecycle
46.1979148,6.1389891,1452806401087,431.0,0.0,3.9,3.9,arrived,0.92,impression
46.1977103,6.1393087,1452806464085,427.0,2.9712117,4.0,4.0,arrived,0.92,tap
46.1977103,6.1393087,1452806464085,427.0,2.9712117,4.0,4.0,arrived,0.92,lifecycle
46.197702,6.1393042,1452806466113,428.0,0.0,4.0,4.0,arrived,0.92,impression
46.1977023,6.1393157,1452806469078,430.0,0.0,4.0,4.0,arrived,0.92,tap
46.1977023,6.1393157,1452806469078,430.0,0.0,4.0,4.0,on_trip,0.92,impression
46.1976997,6.1393239,1452806471083,430.0,0.0,5.0,5.0,on_trip,0.92,impression
46.1976996,6.1393271,1452806473091,429.0,0.0,6.0,6.0,on_trip,0.92,tap
46.1976996,6.1393271,1452806473091,429.0,0.0,6.0,6.0,on_trip,0.92,impression
46.1976996,6.1393271,1452806473091,429.0,0.0,6.0,6.0,on_trip,0.92,lifecycle
46.1975486,6.1738375,1452807036120,465.0,0.0,3.0,3.0,on_trip,0.92,tap
46.1975486,6.1738375,1452807036120,465.0,0.0,3.0,3.0,on_trip,0.92,lifecycle
46.1975486,6.1738375,1452807036120,465.0,0.0,3.0,3.0,on_trip,0.92,impression
46.1975549,6.1738397,1452807041103,465.0,0.0,3.9,3.9,on_trip,0.92,tap
46.1975549,6.1738397,1452807041103,465.0,0.0,3.9,3.9,on_trip,0.92,impression
46.1975548,6.1738457,1452807043099,465.0,0.0,3.9,3.9,open,0.92,impression
46.1975548,6.1738457,1452807043099,465.0,0.0,3.9,3.9,open,0.92,tap
46.1975578,6.1738463,1452807046091,466.0,0.0,3.0,3.0,open,0.92,impression
46.1976457,6.173831,1452807060103,469.0,0.0,3.0,3.0,open,0.92,impression
46.1976403,6.1738416,1452807063110,471.0,0.54744864,4.0,4.0,open,0.92,impression
46.197599,6.1738304,1452807105092,475.0,0.0,3.9,3.9,dispatching,0.92,impression
46.1975987,6.1738252,1452807112127,476.0,0.0,3.0,3.0,accepted,0.92,tap
46.1975982,6.1738256,1452807115089,476.0,0.0,3.9,3.9,accepted,0.92,impression
46.1975984,6.1738257,1452807122112,476.0,0.0,3.0,3.0,open,0.92,tap
46.1975984,6.1738257,1452807122112,476.0,0.0,3.0,3.0,open,0.92,impression
46.1975984,6.1738257,1452807122112,476.0,0.0,3.0,3.0,open,0.92,lifecycle
46.1947779,6.1622936,1452807298105,462.0,0.0,4.0,4.0,open,0.92,lifecycle
46.1947779,6.1622936,1452807298105,462.0,0.0,4.0,4.0,open,0.92,impression
46.1947384,6.1622956,1452807301089,464.0,0.72835433,4.0,4.0,open,0.92,impression
46.1946669,6.1623088,1452807313107,470.0,0.0,4.0,4.0,open,0.92,impression
46.1946669,6.1623088,1452807313107,470.0,0.0,4.0,4.0,dispatching,0.92,impression
46.1946591,6.1623049,1452807321133,472.0,0.0,6.0,6.0,dispatching,0.92,lifecycle
46.1946565,6.1623061,1452807330078,472.0,0.0,7.0,7.0,dispatching,0.92,impression
46.1946565,6.1623061,1452807330078,472.0,0.0,7.0,7.0,dispatching,0.92,lifecycle
46.1946558,6.1623061,1452807333095,472.0,0.0,6.0,6.0,dispatching,0.92,impression
46.1946539,6.1623061,1452807339111,473.0,0.0,5.0,5.0,accepted,0.92,tap
46.1946539,6.1623061,1452807339111,473.0,0.0,5.0,5.0,accepted,0.92,impression
46.1946548,6.1623048,1452807342094,473.0,0.3482815,6.0,6.0,accepted,0.92,impression
46.1946946,6.1623041,1452807344094,470.0,0.99005055,5.0,5.0,accepted,0.92,impression
46.1947186,6.1623215,1452807349098,471.0,0.39560083,5.0,5.0,accepted,0.92,tap
46.1947186,6.1623215,1452807349098,471.0,0.39560083,5.0,5.0,accepted,0.92,impression
46.1947186,6.1623215,1452807349098,471.0,0.39560083,5.0,5.0,accepted,0.92,lifecycle
46.2060669,6.1485801,1452807578094,427.0,10.460005,3.9,3.9,accepted,0.92,lifecycle
46.2062985,6.1483787,1452807581077,427.0,9.695613,4.0,4.0,accepted,0.92,tap
46.2062985,6.1483787,1452807581077,427.0,9.695613,4.0,4.0,accepted,0.92,impression
46.2065253,6.1481635,1452807588140,428.0,1.1640017,3.9,3.9,arrived,0.92,lifecycle
46.2065253,6.1481635,1452807588140,428.0,1.1640017,3.9,3.9,arrived,0.92,impression
46.2096155,6.1406148,1452807886095,435.0,0.25079873,3.9,3.9,arrived,0.92,lifecycle
46.2096256,6.1406076,1452807889085,436.0,0.0,3.0,3.0,arrived,0.92,lifecycle
46.2096256,6.1406076,1452807889085,436.0,0.0,3.0,3.0,arrived,0.92,impression
46.210388,6.1413174,1452807911102,438.0,2.5670412,3.0,3.0,arrived,0.92,tap
46.210388,6.1413174,1452807911102,438.0,2.5670412,3.0,3.0,arrived,0.92,lifecycle
46.2104054,6.1413421,1452807914093,438.0,0.97082436,4.0,4.0,arrived,0.92,impression
46.2106675,6.141607,1452807932115,438.0,4.355009,4.0,4.0,arrived,0.92,impression
46.2106747,6.1416496,1452807942108,436.0,0.0,4.0,4.0,on_trip,0.92,tap
46.2106805,6.1416433,1452807945105,436.0,0.0,4.0,4.0,on_trip,0.92,impression
46.2106807,6.1416429,1452807952095,436.0,0.0,3.9,3.9,on_trip,0.92,tap
46.2106807,6.1416429,1452807952095,436.0,0.0,3.9,3.9,on_trip,0.92,impression
46.2106807,6.1416429,1452807952095,436.0,0.0,3.9,3.9,on_trip,0.92,lifecycle
46.1891877,6.1447206,1452808455091,435.0,0.0,4.0,4.0,on_trip,0.92,tap
46.1891877,6.1447206,1452808455091,435.0,0.0,4.0,4.0,on_trip,0.92,lifecycle
46.1891872,6.1447108,1452808457107,436.0,0.0,4.0,4.0,open,0.92,impression
46.1891872,6.1447108,1452808457107,436.0,0.0,4.0,4.0,open,0.92,tap
46.1891863,6.1447053,1452808460075,436.0,0.0,5.0,5.0,open,0.92,impression
46.189186,6.1447048,1452808465122,436.0,0.0,6.0,6.0,open,0.92,tap
46.189186,6.1447048,1452808465122,436.0,0.0,6.0,6.0,open,0.92,impression
46.1891847,6.1447062,1452808468075,437.0,0.34409302,6.0,6.0,open,0.92,impression
46.1890562,6.144687,1452808471078,438.0,4.204486,5.0,5.0,open,0.92,impression
46.1884783,6.1447035,1452808527105,449.0,0.0,10.0,10.0,open,0.92,impression
46.18848,6.144697,1452808577104,449.0,0.0,4.0,4.0,open,0.92,tap
46.18848,6.144697,1452808577104,449.0,0.0,4.0,4.0,open,0.92,impression
46.1884801,6.1446967,1452808580100,449.0,0.0,4.0,4.0,open,0.92,tap
46.1884803,6.1446963,1452808583085,449.0,0.0,3.0,3.0,open,0.92,impression
46.1884805,6.1446956,1452808588080,449.0,0.0,4.0,4.0,open,0.92,tap
46.1884805,6.1446956,1452808588080,449.0,0.0,4.0,4.0,open,0.92,impression
46.1884806,6.144695,1452808593100,449.0,0.0,4.0,4.0,open,0.92,tap
46.1884806,6.144695,1452808593100,449.0,0.0,4.0,4.0,open,0.92,impression
46.1882521,6.144595,1452808605100,447.0,4.6066585,6.0,6.0,open,0.92,lifecycle
46.1881635,6.1445262,1452808669086,456.0,0.0,3.0,3.0,open,0.92,lifecycle
46.1881635,6.1445261,1452808671092,456.0,0.0,3.0,3.0,open,0.92,impression
46.1895801,6.1432427,1452808731091,444.0,7.04409,9.0,9.0,open,0.92,impression
46.192732,6.1425708,1452808792086,433.0,6.3900704,4.0,4.0,open,0.92,impression
46.1931783,6.1424504,1452808799104,433.0,7.29702,4.0,4.0,open,0.92,tap
46.1931783,6.1424504,1452808799104,433.0,7.29702,4.0,4.0,open,0.92,impression
46.1935433,6.1423203,1452808806099,433.0,4.680096,4.0,4.0,open,0.92,tap
46.1935433,6.1423203,1452808806099,433.0,4.680096,4.0,4.0,open,0.92,impression
46.1945204,6.1420608,1452808824123,429.0,1.1116204,3.9,3.9,dispatching,0.92,impression
46.1945361,6.1420897,1452808827074,425.0,0.3701351,4.0,4.0,accepted,0.92,tap
46.1945361,6.1420897,1452808827074,425.0,0.3701351,4.0,4.0,accepted,0.92,impression
46.1945486,6.1420822,1452808830075,423.0,0.0,6.0,6.0,accepted,0.92,lifecycle
46.1945486,6.1420822,1452808830075,423.0,0.0,6.0,6.0,accepted,0.92,impression
46.195029,6.1412874,1452808858096,426.0,8.532344,3.9,3.9,accepted,0.92,lifecycle
46.1952655,6.1408214,1452808863086,428.0,8.721468,4.0,4.0,accepted,0.92,tap
46.1952655,6.1408214,1452808863086,428.0,8.721468,4.0,4.0,accepted,0.92,impression
46.195581,6.1402406,1452808870117,429.0,8.291544,5.0,5.0,arrived,0.92,lifecycle
46.195581,6.1402406,1452808870117,429.0,8.291544,5.0,5.0,arrived,0.92,impression
46.2003836,6.1318088,1452809078102,428.0,0.0,4.0,4.0,arrived,0.92,tap
46.2003836,6.1318088,1452809078102,428.0,0.0,4.0,4.0,arrived,0.92,lifecycle
46.2003793,6.1317957,1452809081118,428.0,0.0,4.0,4.0,on_trip,0.92,impression
46.2003793,6.1317957,1452809081118,428.0,0.0,4.0,4.0,on_trip,0.92,tap
46.2003756,6.1317931,1452809084072,429.0,0.0,5.0,5.0,on_trip,0.92,impression
46.200387,6.1317752,1452809087106,428.0,1.2265399,5.0,5.0,on_trip,0.92,tap
46.200387,6.1317752,1452809087106,428.0,1.2265399,5.0,5.0,on_trip,0.92,impression
46.200387,6.1317752,1452809087106,428.0,1.2265399,5.0,5.0,on_trip,0.92,lifecycle
46.2054541,6.1613989,1452809709107,436.0,2.410083,5.0,5.0,on_trip,0.92,tap
46.2054541,6.1613989,1452809709107,436.0,2.410083,5.0,5.0,on_trip,0.92,lifecycle
46.2054564,6.1613623,1452809712099,435.0,0.0,5.0,5.0,open,0.92,impression
46.2054564,6.1613623,1452809712099,435.0,0.0,5.0,5.0,open,0.92,tap
46.2054534,6.1613853,1452809715074,434.0,0.0,6.0,6.0,open,0.92,impression
46.2054534,6.1613853,1452809715074,434.0,0.0,6.0,6.0,open,0.92,tap
46.2054549,6.1613916,1452809718071,435.0,0.0,4.0,4.0,open,0.92,tap
46.2054549,6.1613916,1452809718071,435.0,0.0,4.0,4.0,open,0.92,impression
46.2054568,6.1614015,1452809720072,436.0,0.0,4.0,4.0,open,0.92,impression
46.2054019,6.1614896,1452809726078,436.0,2.7596014,5.0,5.0,open,0.92,lifecycle
46.2052909,6.1617287,1452809732094,430.0,3.1535695,4.0,4.0,open,0.92,impression
46.2052335,6.1618131,1452809735108,429.0,2.0429878,5.0,5.0,open,0.92,impression
46.2052803,6.1611536,1452809970076,431.0,4.60213,3.9,3.9,open,0.92,lifecycle
46.2052803,6.1611536,1452809970076,431.0,4.60213,3.9,3.9,open,0.92,impression
46.2053844,6.1609493,1452809975090,431.0,3.594273,5.0,5.0,open,0.92,lifecycle
46.2053911,6.1608226,1452810002086,431.0,0.0,5.0,5.0,open,0.92,lifecycle
46.2053911,6.1608226,1452810002086,431.0,0.0,5.0,5.0,open,0.92,impression
46.2053981,6.1608115,1452810004081,431.0,0.9585927,5.0,5.0,open,0.92,lifecycle
46.2054541,6.160635,1452810012069,445.0,0.0,4.0,4.0,open,0.92,lifecycle
46.2054541,6.160635,1452810012069,445.0,0.0,4.0,4.0,open,0.92,impression
46.2047966,6.1596199,1452810038114,431.0,7.8057675,6.0,6.0,open,0.92,tap
46.2047966,6.1596199,1452810038114,431.0,7.8057675,6.0,6.0,open,0.92,impression
46.2044812,6.1589733,1452810048080,432.0,4.6403875,5.0,5.0,open,0.92,lifecycle
46.2033537,6.1574736,1452810071673,0.0,0.0,11.651,11.651,open,0.92,lifecycle
46.2031779,6.1573374,1452810074099,447.0,7.8118496,5.0,5.0,open,0.92,lifecycle
46.2028778,6.1570647,1452810081081,437.0,4.64321,5.0,5.0,open,0.92,lifecycle
46.2027875,6.1570066,1452810087108,437.0,0.5080354,8.0,8.0,open,0.92,lifecycle
46.2027596,6.1570235,1452810092081,438.0,0.0,6.0,6.0,open,0.92,lifecycle
